idx,emoji,category,codepoints
2617,👨🏽‍⚕️,People & Body,1F468 1F3FD 200D 2695 FE0F
2619,🧘‍♂️,People & Body,1F9D8 200D 2642 FE0F
2621,🧘🏿‍♂️,People & Body,1F9D8 1F3FF 200D 2642 FE0F
2623,🧘🏻‍♂️,People & Body,1F9D8 1F3FB 200D 2642 FE0F
2625,🧘🏾‍♂️,People & Body,1F9D8 1F3FE 200D 2642 FE0F
2627,🧘🏼‍♂️,People & Body,1F9D8 1F3FC 200D 2642 FE0F
2629,🧘🏽‍♂️,People & Body,1F9D8 1F3FD 200D 2642 FE0F
2631,👨‍🦽,People & Body,1F468 200D 1F9BD
2632,👨🏿‍🦽,People & Body,1F468 1F3FF 200D 1F9BD
2633,👨🏻‍🦽,People & Body,1F468 1F3FB 200D 1F9BD
2634,👨🏾‍🦽,People & Body,1F468 1F3FE 200D 1F9BD
2635,👨🏼‍🦽,People & Body,1F468 1F3FC 200D 1F9BD
2636,👨🏽‍🦽,People & Body,1F468 1F3FD 200D 1F9BD
2637,👨‍🦼,People & Body,1F468 200D 1F9BC
2638,👨🏿‍🦼,People & Body,1F468 1F3FF 200D 1F9BC
2639,👨🏻‍🦼,People & Body,1F468 1F3FB 200D 1F9BC
2640,👨🏾‍🦼,People & Body,1F468 1F3FE 200D 1F9BC
2641,👨🏼‍🦼,People & Body,1F468 1F3FC 200D 1F9BC
2642,👨🏽‍🦼,People & Body,1F468 1F3FD 200D 1F9BC
2643,🧖‍♂️,People & Body,1F9D6 200D 2642 FE0F
2645,🧖🏿‍♂️,People & Body,1F9D6 1F3FF 200D 2642 FE0F
2647,🧖🏻‍♂️,People & Body,1F9D6 1F3FB 200D 2642 FE0F
2649,🧖🏾‍♂️,People & Body,1F9D6 1F3FE 200D 2642 FE0F
2651,🧖🏼‍♂️,People & Body,1F9D6 1F3FC 200D 2642 FE0F
2653,🧖🏽‍♂️,People & Body,1F9D6 1F3FD 200D 2642 FE0F
2655,🤵‍♂️,People & Body,1F935 200D 2642 FE0F
2657,🤵🏿‍♂️,People & Body,1F935 1F3FF 200D 2642 FE0F
2659,🤵🏻‍♂️,People & Body,1F935 1F3FB 200D 2642 FE0F
2661,🤵🏾‍♂️,People & Body,1F935 1F3FE 200D 2642 FE0F
2663,🤵🏼‍♂️,People & Body,1F935 1F3FC 200D 2642 FE0F
2665,🤵🏽‍♂️,People & Body,1F935 1F3FD 200D 2642 FE0F
2668,👨🏿‍⚖️,People & Body,1F468 1F3FF 200D 2696 FE0F
2670,👨🏻‍⚖️,People & Body,1F468 1F3FB 200D 2696 FE0F
2672,👨🏾‍⚖️,People & Body,1F468 1F3FE 200D 2696 FE0F
2674,👨🏼‍⚖️,People & Body,1F468 1F3FC 200D 2696 FE0F
2676,👨🏽‍⚖️,People & Body,1F468 1F3FD 200D 2696 FE0F
2678,🤹‍♂️,People & Body,1F939 200D 2642 FE0F
2680,🤹🏿‍♂️,People & Body,1F939 1F3FF 200D 2642 FE0F
2682,🤹🏻‍♂️,People & Body,1F939 1F3FB 200D 2642 FE0F
2684,🤹🏾‍♂️,People & Body,1F939 1F3FE 200D 2642 FE0F
2686,🤹🏼‍♂️,People & Body,1F939 1F3FC 200D 2642 FE0F
2688,🤹🏽‍♂️,People & Body,1F939 1F3FD 200D 2642 FE0F
2690,🧎‍♂️,People & Body,1F9CE 200D 2642 FE0F
2692,🧎🏿‍♂️,People & Body,1F9CE 1F3FF 200D 2642 FE0F
2694,🧎🏻‍♂️,People & Body,1F9CE 1F3FB 200D 2642 FE0F
2696,🧎🏾‍♂️,People & Body,1F9CE 1F3FE 200D 2642 FE0F
2698,🧎🏼‍♂️,People & Body,1F9CE 1F3FC 200D 2642 FE0F
2700,🧎🏽‍♂️,People & Body,1F9CE 1F3FD 200D 2642 FE0F
2702,🏋️‍♂️,People & Body,1F3CB FE0F 200D 2642 FE0F
2706,🏋🏿‍♂️,People & Body,1F3CB 1F3FF 200D 2642 FE0F
2708,🏋🏻‍♂️,People & Body,1F3CB 1F3FB 200D 2642 FE0F
2710,🏋🏾‍♂️,People & Body,1F3CB 1F3FE 200D 2642 FE0F
2712,🏋🏼‍♂️,People & Body,1F3CB 1F3FC 200D 2642 FE0F
2714,🏋🏽‍♂️,People & Body,1F3CB 1F3FD 200D 2642 FE0F
2716,👨🏻,People & Body,1F468 1F3FB
2717,👨🏻‍🦲,People & Body,1F468 1F3FB 200D 1F9B2
2718,🧔🏻‍♂️,People & Body,1F9D4 1F3FB 200D 2642 FE0F
2720,👱🏻‍♂️,People & Body,1F471 1F3FB 200D 2642 FE0F
2722,👨🏻‍🦱,People & Body,1F468 1F3FB 200D 1F9B1
2723,👨🏻‍🦰,People & Body,1F468 1F3FB 200D 1F9B0
2724,👨🏻‍🦳,People & Body,1F468 1F3FB 200D 1F9B3
2725,🧙‍♂️,People & Body,1F9D9 200D 2642 FE0F
2727,🧙🏿‍♂️,People & Body,1F9D9 1F3FF 200D 2642 FE0F
2729,🧙🏻‍♂️,People & Body,1F9D9 1F3FB 200D 2642 FE0F
2731,🧙🏾‍♂️,People & Body,1F9D9 1F3FE 200D 2642 FE0F
2733,🧙🏼‍♂️,People & Body,1F9D9 1F3FC 200D 2642 FE0F
2735,🧙🏽‍♂️,People & Body,1F9D9 1F3FD 200D 2642 FE0F
2737,👨🏿‍🔧,People & Body,1F468 1F3FF 200D 1F527
2738,👨🏻‍🔧,People & Body,1F468 1F3FB 200D 1F527
2739,👨🏾‍🔧,People & Body,1F468 1F3FE 200D 1F527
2740,👨🏼‍🔧,People & Body,1F468 1F3FC 200D 1F527
2741,👨🏽‍🔧,People & Body,1F468 1F3FD 200D 1F527
2742,👨🏾,People & Body,1F468 1F3FE
2743,👨🏾‍🦲,People & Body,1F468 1F3FE 200D 1F9B2
2744,🧔🏾‍♂️,People & Body,1F9D4 1F3FE 200D 2642 FE0F
2746,👱🏾‍♂️,People & Body,1F471 1F3FE 200D 2642 FE0F
2748,👨🏾‍🦱,People & Body,1F468 1F3FE 200D 1F9B1
2749,👨🏾‍🦰,People & Body,1F468 1F3FE 200D 1F9B0
2750,👨🏾‍🦳,People & Body,1F468 1F3FE 200D 1F9B3
2751,👨🏼,People & Body,1F468 1F3FC
2752,👨🏼‍🦲,People & Body,1F468 1F3FC 200D 1F9B2
2753,🧔🏼‍♂️,People & Body,1F9D4 1F3FC 200D 2642 FE0F
2755,👱🏼‍♂️,People & Body,1F471 1F3FC 200D 2642 FE0F
2757,👨🏼‍🦱,People & Body,1F468 1F3FC 200D 1F9B1
2758,👨🏼‍🦰,People & Body,1F468 1F3FC 200D 1F9B0
2759,👨🏼‍🦳,People & Body,1F468 1F3FC 200D 1F9B3
2760,👨🏽,People & Body,1F468 1F3FD
2761,👨🏽‍🦲,People & Body,1F468 1F3FD 200D 1F9B2
2762,🧔🏽‍♂️,People & Body,1F9D4 1F3FD 200D 2642 FE0F
2764,👱🏽‍♂️,People & Body,1F471 1F3FD 200D 2642 FE0F
2766,👨🏽‍🦱,People & Body,1F468 1F3FD 200D 1F9B1
2767,👨🏽‍🦰,People & Body,1F468 1F3FD 200D 1F9B0
2768,👨🏽‍🦳,People & Body,1F468 1F3FD 200D 1F9B3
2769,🚵‍♂️,People & Body,1F6B5 200D 2642 FE0F
2771,🚵🏿‍♂️,People & Body,1F6B5 1F3FF 200D 2642 FE0F
2773,🚵🏻‍♂️,People & Body,1F6B5 1F3FB 200D 2642 FE0F
2775,🚵🏾‍♂️,People & Body,1F6B5 1F3FE 200D 2642 FE0F
2777,🚵🏼‍♂️,People & Body,1F6B5 1F3FC 200D 2642 FE0F
2779,🚵🏽‍♂️,People & Body,1F6B5 1F3FD 200D 2642 FE0F
2781,👨🏿‍💼,People & Body,1F468 1F3FF 200D 1F4BC
2782,👨🏻‍💼,People & Body,1F468 1F3FB 200D 1F4BC
2783,👨🏾‍💼,People & Body,1F468 1F3FE 200D 1F4BC
2784,👨🏼‍💼,People & Body,1F468 1F3FC 200D 1F4BC
2785,👨🏽‍💼,People & Body,1F468 1F3FD 200D 1F4BC
2787,👨🏿‍✈️,People & Body,1F468 1F3FF 200D 2708 FE0F
2789,👨🏻‍✈️,People & Body,1F468 1F3FB 200D 2708 FE0F
2791,👨🏾‍✈️,People & Body,1F468 1F3FE 200D 2708 FE0F
2793,👨🏼‍✈️,People & Body,1F468 1F3FC 200D 2708 FE0F
2795,👨🏽‍✈️,People & Body,1F468 1F3FD 200D 2708 FE0F
2797,🤾‍♂️,People & Body,1F93E 200D 2642 FE0F
2799,🤾🏿‍♂️,People & Body,1F93E 1F3FF 200D 2642 FE0F
2801,🤾🏻‍♂️,People & Body,1F93E 1F3FB 200D 2642 FE0F
2803,🤾🏾‍♂️,People & Body,1F93E 1F3FE 200D 2642 FE0F
2805,🤾🏼‍♂️,People & Body,1F93E 1F3FC 200D 2642 FE0F
2807,🤾🏽‍♂️,People & Body,1F93E 1F3FD 200D 2642 FE0F
2809,🤽‍♂️,People & Body,1F93D 200D 2642 FE0F
2811,🤽🏿‍♂️,People & Body,1F93D 1F3FF 200D 2642 FE0F
2813,🤽🏻‍♂️,People & Body,1F93D 1F3FB 200D 2642 FE0F
2815,🤽🏾‍♂️,People & Body,1F93D 1F3FE 200D 2642 FE0F
2817,🤽🏼‍♂️,People & Body,1F93D 1F3FC 200D 2642 FE0F
2819,🤽🏽‍♂️,People & Body,1F93D 1F3FD 200D 2642 FE0F
2821,👮‍♂️,People & Body,1F46E 200D 2642 FE0F
2823,👮🏿‍♂️,People & Body,1F46E 1F3FF 200D 2642 FE0F
2825,👮🏻‍♂️,People & Body,1F46E 1F3FB 200D 2642 FE0F
2827,👮🏾‍♂️,People & Body,1F46E 1F3FE 200D 2642 FE0F
2829,👮🏼‍♂️,People & Body,1F46E 1F3FC 200D 2642 FE0F
2831,👮🏽‍♂️,People & Body,1F46E 1F3FD 200D 2642 FE0F
2833,🙎‍♂️,People & Body,1F64E 200D 2642 FE0F
2835,🙎🏿‍♂️,People & Body,1F64E 1F3FF 200D 2642 FE0F
2837,🙎🏻‍♂️,People & Body,1F64E 1F3FB 200D 2642 FE0F
2839,🙎🏾‍♂️,People & Body,1F64E 1F3FE 200D 2642 FE0F
2841,🙎🏼‍♂️,People & Body,1F64E 1F3FC 200D 2642 FE0F
2843,🙎🏽‍♂️,People & Body,1F64E 1F3FD 200D 2642 FE0F
2846,🙋🏿‍♂️,People & Body,1F64B 1F3FF 200D 2642 FE0F
2848,🙋🏻‍♂️,People & Body,1F64B 1F3FB 200D 2642 FE0F
2850,🙋🏾‍♂️,People & Body,1F64B 1F3FE 200D 2642 FE0F
2852,🙋🏼‍♂️,People & Body,1F64B 1F3FC 200D 2642 FE0F
2854,🙋🏽‍♂️,People & Body,1F64B 1F3FD 200D 2642 FE0F
2856,👨‍🦰,People & Body,1F468 200D 1F9B0
2857,🚣‍♂️,People & Body,1F6A3 200D 2642 FE0F
2859,🚣🏿‍♂️,People & Body,1F6A3 1F3FF 200D 2642 FE0F
2861,🚣🏻‍♂️,People & Body,1F6A3 1F3FB 200D 2642 FE0F
2863,🚣🏾‍♂️,People & Body,1F6A3 1F3FE 200D 2642 FE0F
2865,🚣🏼‍♂️,People & Body,1F6A3 1F3FC 200D 2642 FE0F
2867,🚣🏽‍♂️,People & Body,1F6A3 1F3FD 200D 2642 FE0F
2869,🏃‍♂️,People & Body,1F3C3 200D 2642 FE0F
2871,🏃🏿‍♂️,People & Body,1F3C3 1F3FF 200D 2642 FE0F
2873,🏃🏻‍♂️,People & Body,1F3C3 1F3FB 200D 2642 FE0F
2875,🏃🏾‍♂️,People & Body,1F3C3 1F3FE 200D 2642 FE0F
2877,🏃🏼‍♂️,People & Body,1F3C3 1F3FC 200D 2642 FE0F
2879,🏃🏽‍♂️,People & Body,1F3C3 1F3FD 200D 2642 FE0F
2881,👨🏿‍🔬,People & Body,1F468 1F3FF 200D 1F52C
2882,👨🏻‍🔬,People & Body,1F468 1F3FB 200D 1F52C
2883,👨🏾‍🔬,People & Body,1F468 1F3FE 200D 1F52C
2884,👨🏼‍🔬,People & Body,1F468 1F3FC 200D 1F52C
2885,👨🏽‍🔬,People & Body,1F468 1F3FD 200D 1F52C
2887,🤷🏿‍♂️,People & Body,1F937 1F3FF 200D 2642 FE0F
2889,🤷🏻‍♂️,People & Body,1F937 1F3FB 200D 2642 FE0F
2891,🤷🏾‍♂️,People & Body,1F937 1F3FE 200D 2642 FE0F
2893,🤷🏼‍♂️,People & Body,1F937 1F3FC 200D 2642 FE0F
2895,🤷🏽‍♂️,People & Body,1F937 1F3FD 200D 2642 FE0F
2897,👨🏿‍🎤,People & Body,1F468 1F3FF 200D 1F3A4
2898,👨🏻‍🎤,People & Body,1F468 1F3FB 200D 1F3A4
2899,👨🏾‍🎤,People & Body,1F468 1F3FE 200D 1F3A4
2900,👨🏼‍🎤,People & Body,1F468 1F3FC 200D 1F3A4
2901,👨🏽‍🎤,People & Body,1F468 1F3FD 200D 1F3A4
2902,🧍‍♂️,People & Body,1F9CD 200D 2642 FE0F
2904,🧍🏿‍♂️,People & Body,1F9CD 1F3FF 200D 2642 FE0F
2906,🧍🏻‍♂️,People & Body,1F9CD 1F3FB 200D 2642 FE0F
2908,🧍🏾‍♂️,People & Body,1F9CD 1F3FE 200D 2642 FE0F
2910,🧍🏼‍♂️,People & Body,1F9CD 1F3FC 200D 2642 FE0F
2912,🧍🏽‍♂️,People & Body,1F9CD 1F3FD 200D 2642 FE0F
2914,👨🏿‍🎓,People & Body,1F468 1F3FF 200D 1F393
2915,👨🏻‍🎓,People & Body,1F468 1F3FB 200D 1F393
2916,👨🏾‍🎓,People & Body,1F468 1F3FE 200D 1F393
2917,👨🏼‍🎓,People & Body,1F468 1F3FC 200D 1F393
2918,👨🏽‍🎓,People & Body,1F468 1F3FD 200D 1F393
2919,🦸‍♂️,People & Body,1F9B8 200D 2642 FE0F
2921,🦸🏿‍♂️,People & Body,1F9B8 1F3FF 200D 2642 FE0F
2923,🦸🏻‍♂️,People & Body,1F9B8 1F3FB 200D 2642 FE0F
2925,🦸🏾‍♂️,People & Body,1F9B8 1F3FE 200D 2642 FE0F
2927,🦸🏼‍♂️,People & Body,1F9B8 1F3FC 200D 2642 FE0F
2929,🦸🏽‍♂️,People & Body,1F9B8 1F3FD 200D 2642 FE0F
2931,🦹‍♂️,People & Body,1F9B9 200D 2642 FE0F
2933,🦹🏿‍♂️,People & Body,1F9B9 1F3FF 200D 2642 FE0F
2935,🦹🏻‍♂️,People & Body,1F9B9 1F3FB 200D 2642 FE0F
2937,🦹🏾‍♂️,People & Body,1F9B9 1F3FE 200D 2642 FE0F
2939,🦹🏼‍♂️,People & Body,1F9B9 1F3FC 200D 2642 FE0F
2941,🦹🏽‍♂️,People & Body,1F9B9 1F3FD 200D 2642 FE0F
2943,🏄‍♂️,People & Body,1F3C4 200D 2642 FE0F
2945,🏄🏿‍♂️,People & Body,1F3C4 1F3FF 200D 2642 FE0F
2947,🏄🏻‍♂️,People & Body,1F3C4 1F3FB 200D 2642 FE0F
2949,🏄🏾‍♂️,People & Body,1F3C4 1F3FE 200D 2642 FE0F
2951,🏄🏼‍♂️,People & Body,1F3C4 1F3FC 200D 2642 FE0F
2953,🏄🏽‍♂️,People & Body,1F3C4 1F3FD 200D 2642 FE0F
2955,🏊‍♂️,People & Body,1F3CA 200D 2642 FE0F
2957,🏊🏿‍♂️,People & Body,1F3CA 1F3FF 200D 2642 FE0F
2959,🏊🏻‍♂️,People & Body,1F3CA 1F3FB 200D 2642 FE0F
2961,🏊🏾‍♂️,People & Body,1F3CA 1F3FE 200D 2642 FE0F
2963,🏊🏼‍♂️,People & Body,1F3CA 1F3FC 200D 2642 FE0F
2965,🏊🏽‍♂️,People & Body,1F3CA 1F3FD 200D 2642 FE0F
2967,👨🏿‍🏫,People & Body,1F468 1F3FF 200D 1F3EB
2968,👨🏻‍🏫,People & Body,1F468 1F3FB 200D 1F3EB
2969,👨🏾‍🏫,People & Body,1F468 1F3FE 200D 1F3EB
2970,👨🏼‍🏫,People & Body,1F468 1F3FC 200D 1F3EB
2971,👨🏽‍🏫,People & Body,1F468 1F3FD 200D 1F3EB
2972,👨🏿‍💻,People & Body,1F468 1F3FF 200D 1F4BB
2973,👨🏻‍💻,People & Body,1F468 1F3FB 200D 1F4BB
2974,👨🏾‍💻,People & Body,1F468 1F3FE 200D 1F4BB
2975,👨🏼‍💻,People & Body,1F468 1F3FC 200D 1F4BB
2976,👨🏽‍💻,People & Body,1F468 1F3FD 200D 1F4BB
2977,💁‍♂️,People & Body,1F481 200D 2642 FE0F
2979,💁🏿‍♂️,People & Body,1F481 1F3FF 200D 2642 FE0F
2981,💁🏻‍♂️,People & Body,1F481 1F3FB 200D 2642 FE0F
2983,💁🏾‍♂️,People & Body,1F481 1F3FE 200D 2642 FE0F
2985,💁🏼‍♂️,People & Body,1F481 1F3FC 200D 2642 FE0F
2987,💁🏽‍♂️,People & Body,1F481 1F3FD 200D 2642 FE0F
2989,🧛‍♂️,People & Body,1F9DB 200D 2642 FE0F
2991,🧛🏿‍♂️,People & Body,1F9DB 1F3FF 200D 2642 FE0F
2993,🧛🏻‍♂️,People & Body,1F9DB 1F3FB 200D 2642 FE0F
2995,🧛🏾‍♂️,People & Body,1F9DB 1F3FE 200D 2642 FE0F
2997,🧛🏼‍♂️,People & Body,1F9DB 1F3FC 200D 2642 FE0F
2999,🧛🏽‍♂️,People & Body,1F9DB 1F3FD 200D 2642 FE0F
3001,🚶‍♂️,People & Body,1F6B6 200D 2642 FE0F
3003,🚶🏿‍♂️,People & Body,1F6B6 1F3FF 200D 2642 FE0F
3005,🚶🏻‍♂️,People & Body,1F6B6 1F3FB 200D 2642 FE0F
3007,🚶🏾‍♂️,People & Body,1F6B6 1F3FE 200D 2642 FE0F
3009,🚶🏼‍♂️,People & Body,1F6B6 1F3FC 200D 2642 FE0F
3011,🚶🏽‍♂️,People & Body,1F6B6 1F3FD 200D 2642 FE0F
3013,👳‍♂️,People & Body,1F473 200D 2642 FE0F
3015,👳🏿‍♂️,People & Body,1F473 1F3FF 200D 2642 FE0F
3017,👳🏻‍♂️,People & Body,1F473 1F3FB 200D 2642 FE0F
3019,👳🏾‍♂️,People & Body,1F473 1F3FE 200D 2642 FE0F
3021,👳🏼‍♂️,People & Body,1F473 1F3FC 200D 2642 FE0F
3023,👳🏽‍♂️,People & Body,1F473 1F3FD 200D 2642 FE0F
3025,👨‍🦳,People & Body,1F468 200D 1F9B3
3026,👰‍♂️,People & Body,1F470 200D 2642 FE0F
3028,👰🏿‍♂️,People & Body,1F470 1F3FF 200D 2642 FE0F
3030,👰🏻‍♂️,People & Body,1F470 1F3FB 200D 2642 FE0F
3032,👰🏾‍♂️,People & Body,1F470 1F3FE 200D 2642 FE0F
3034,👰🏼‍♂️,People & Body,1F470 1F3FC 200D 2642 FE0F
3036,👰🏽‍♂️,People & Body,1F470 1F3FD 200D 2642 FE0F
3038,👨‍🦯,People & Body,1F468 200D 1F9AF
3039,👨🏿‍🦯,People & Body,1F468 1F3FF 200D 1F9AF
3040,👨🏻‍🦯,People & Body,1F468 1F3FB 200D 1F9AF
3041,👨🏾‍🦯,People & Body,1F468 1F3FE 200D 1F9AF
3042,👨🏼‍🦯,People & Body,1F468 1F3FC 200D 1F9AF
3043,👨🏽‍🦯,People & Body,1F468 1F3FD 200D 1F9AF
3044,🧟‍♂️,People & Body,1F9DF 200D 2642 FE0F
3046,🕰,Travel & Places,1F570
3047,👞,Objects,1F45E
3048,🍁,Animals & Nature,1F341
3050,🧑‍🔧,People & Body,1F9D1 200D 1F527
3051,🧑🏿‍🔧,People & Body,1F9D1 1F3FF 200D 1F527
3052,🧑🏻‍🔧,People & Body,1F9D1 1F3FB 200D 1F527
3053,🧑🏾‍🔧,People & Body,1F9D1 1F3FE 200D 1F527
3054,🧑🏼‍🔧,People & Body,1F9D1 1F3FC 200D 1F527
3055,🧑🏽‍🔧,People & Body,1F9D1 1F3FD 200D 1F527
3057,⚕,Symbols,2695
3058,📣,Objects,1F4E3
3059,🫠,Smileys & Emotion,1FAE0
3060,👬,People & Body,1F46C
3061,👬🏿,People & Body,1F46C 1F3FF
3062,👨🏿‍🤝‍👨🏻,People & Body,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FB
3063,👨🏿‍🤝‍👨🏾,People & Body,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FE
3064,👨🏿‍🤝‍👨🏼,People & Body,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FC
3065,👨🏿‍🤝‍👨🏽,People & Body,1F468 1F3FF 200D 1F91D 200D 1F468 1F3FD
3066,👬🏻,People & Body,1F46C 1F3FB
3067,👨🏻‍🤝‍👨🏿,People & Body,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FF
3068,👨🏻‍🤝‍👨🏾,People & Body,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FE
3069,👨🏻‍🤝‍👨🏼,People & Body,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FC
3070,👨🏻‍🤝‍👨🏽,People & Body,1F468 1F3FB 200D 1F91D 200D 1F468 1F3FD
3071,👬🏾,People & Body,1F46C 1F3FE
3072,👨🏾‍🤝‍👨🏿,People & Body,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FF
3073,👨🏾‍🤝‍👨🏻,People & Body,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FB
3074,👨🏾‍🤝‍👨🏼,People & Body,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FC
3075,👨🏾‍🤝‍👨🏽,People & Body,1F468 1F3FE 200D 1F91D 200D 1F468 1F3FD
3076,👬🏼,People & Body,1F46C 1F3FC
3077,👨🏼‍🤝‍👨🏿,People & Body,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FF
3078,👨🏼‍🤝‍👨🏻,People & Body,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FB
3079,👨🏼‍🤝‍👨🏾,People & Body,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FE
3080,👨🏼‍🤝‍👨🏽,People & Body,1F468 1F3FC 200D 1F91D 200D 1F468 1F3FD
3081,👬🏽,People & Body,1F46C 1F3FD
3082,👨🏽‍🤝‍👨🏿,People & Body,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FF
3083,👨🏽‍🤝‍👨🏻,People & Body,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FB
3084,👨🏽‍🤝‍👨🏾,People & Body,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FE
3085,👨🏽‍🤝‍👨🏼,People & Body,1F468 1F3FD 200D 1F91D 200D 1F468 1F3FC
3086,👯‍♂️,People & Body,1F46F 200D 2642 FE0F
3088,🤼‍♂️,People & Body,1F93C 200D 2642 FE0F
3090,❤️‍🩹,Smileys & Emotion,2764 FE0F 200D 1FA79
3092,🕎,Symbols,1F54E
3093,🚹,Symbols,1F6B9
3094,🧜‍♀️,People & Body,1F9DC 200D 2640 FE0F
3096,🧜🏿‍♀️,People & Body,1F9DC 1F3FF 200D 2640 FE0F
3098,🧜🏻‍♀️,People & Body,1F9DC 1F3FB 200D 2640 FE0F
3100,🧜🏾‍♀️,People & Body,1F9DC 1F3FE 200D 2640 FE0F
3102,🧜🏼‍♀️,People & Body,1F9DC 1F3FC 200D 2640 FE0F
3104,🧜🏽‍♀️,People & Body,1F9DC 1F3FD 200D 2640 FE0F
3106,🧜‍♂️,People & Body,1F9DC 200D 2642 FE0F
3108,🧜🏿‍♂️,People & Body,1F9DC 1F3FF 200D 2642 FE0F
3110,🧜🏻‍♂️,People & Body,1F9DC 1F3FB 200D 2642 FE0F
3112,🧜🏾‍♂️,People & Body,1F9DC 1F3FE 200D 2642 FE0F
3114,🧜🏼‍♂️,People & Body,1F9DC 1F3FC 200D 2642 FE0F
3116,🧜🏽‍♂️,People & Body,1F9DC 1F3FD 200D 2642 FE0F
3118,🧜🏿,People & Body,1F9DC 1F3FF
3119,🧜🏻,People & Body,1F9DC 1F3FB
3120,🧜🏾,People & Body,1F9DC 1F3FE
3121,🧜🏼,People & Body,1F9DC 1F3FC
3122,🧜🏽,People & Body,1F9DC 1F3FD
3123,🎤,Objects,1F3A4
3124,🖕🏿,People & Body,1F595 1F3FF
3125,🖕🏻,People & Body,1F595 1F3FB
3126,🖕🏾,People & Body,1F595 1F3FE
3127,🖕🏼,People & Body,1F595 1F3FC
3128,🖕🏽,People & Body,1F595 1F3FD
3129,🪖,Objects,1FA96
3130,🎖,Activities,1F396
3131,🌌,Travel & Places,1F30C
3132,➖,Symbols,2796
3133,🪞,Objects,1FA9E
3134,🪩,Activities,1FAA9
3135,🗿,Objects,1F5FF
3136,📴,Symbols,1F4F4
3137,🎑,Activities,1F391
3139,🛥,Travel & Places,1F6E5
3140,🏍,Travel & Places,1F3CD
3141,🛣,Travel & Places,1F6E3
3142,⛰,Travel & Places,26F0
3143,👄,People & Body,1F444
3145,✖,Symbols,2716
3146,🍄,Animals & Nature,1F344
3147,🎹,Objects,1F3B9
3148,🎵,Objects,1F3B5
3149,🎶,Objects,1F3B6
3150,🎼,Objects,1F3BC
3151,🔇,Objects,1F507
3152,🧑‍🎄,People & Body,1F9D1 200D 1F384
3153,🧑🏿‍🎄,People & Body,1F9D1 1F3FF 200D 1F384
3154,🧑🏻‍🎄,People & Body,1F9D1 1F3FB 200D 1F384
3155,🧑🏾‍🎄,People & Body,1F9D1 1F3FE 200D 1F384
3156,🧑🏼‍🎄,People & Body,1F9D1 1F3FC 200D 1F384
3157,🧑🏽‍🎄,People & Body,1F9D1 1F3FD 200D 1F384
3158,💅🏿,People & Body,1F485 1F3FF
3159,💅🏻,People & Body,1F485 1F3FB
3160,💅🏾,People & Body,1F485 1F3FE
3161,💅🏼,People & Body,1F485 1F3FC
3162,💅🏽,People & Body,1F485 1F3FD
3163,📛,Symbols,1F4DB
3164,🏞,Travel & Places,1F3DE
3165,👔,Objects,1F454
3166,🪺,Animals & Nature,1FABA
3167,🌑,Travel & Places,1F311
3168,🌚,Travel & Places,1F31A
3170,⏭,Symbols,23ED
3171,🥷🏿,People & Body,1F977 1F3FF
3172,🥷🏻,People & Body,1F977 1F3FB
3173,🥷🏾,People & Body,1F977 1F3FE
3174,🥷🏼,People & Body,1F977 1F3FC
3175,🥷🏽,People & Body,1F977 1F3FD
3176,🚳,Symbols,1F6B3
3177,⛔,Symbols,26D4
3178,🚯,Symbols,1F6AF
3179,📵,Symbols,1F4F5
3180,🔞,Symbols,1F51E
3181,🚷,Symbols,1F6B7
3182,🚭,Symbols,1F6AD
3183,🚱,Symbols,1F6B1
3184,👃🏿,People & Body,1F443 1F3FF
3185,👃🏻,People & Body,1F443 1F3FB
3186,👃🏾,People & Body,1F443 1F3FE
3187,👃🏼,People & Body,1F443 1F3FC
3188,👃🏽,People & Body,1F443 1F3FD
3189,🧑‍💼,People & Body,1F9D1 200D 1F4BC
3190,🧑🏿‍💼,People & Body,1F9D1 1F3FF 200D 1F4BC
3191,🧑🏻‍💼,People & Body,1F9D1 1F3FB 200D 1F4BC
3192,🧑🏾‍💼,People & Body,1F9D1 1F3FE 200D 1F4BC
3193,🧑🏼‍💼,People & Body,1F9D1 1F3FC 200D 1F4BC
3194,🧑🏽‍💼,People & Body,1F9D1 1F3FD 200D 1F4BC
3195,🛢,Travel & Places,1F6E2
3196,🗝,Objects,1F5DD
3197,👴,People & Body,1F474
3198,👴🏿,People & Body,1F474 1F3FF
3199,👴🏻,People & Body,1F474 1F3FB
3200,👴🏾,People & Body,1F474 1F3FE
3201,👴🏼,People & Body,1F474 1F3FC
3202,👴🏽,People & Body,1F474 1F3FD
3203,👵,People & Body,1F475
